month,year,mpaa,budget,runtime,screens,domestic_box_office,critic_vote,meta_score,country,sequel,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7
12.0,2013.0,4,22000000.0,116.0,2101.0,11330849.0,238.0,54.68,193,0.0,-0.5611256445413371,0.7242284789162332,0.09108280740683532,0.33602477154353966,1.8789372395166795,-0.19095306276068494,1.041925462547309
2.0,2008.0,3,10000000.0,95.0,1977.0,7570127.0,137.0,17.39,194,0.0,-0.24954264951311378,-0.627321910393131,-0.7125066198364178,-0.6208394413460886,-0.6451372220929252,-0.6962148195914287,-0.7453554835039241
5.0,2006.0,2,80000000.0,84.0,4093.0,155019340.0,204.0,73.78,194,0.0,2.617891276448424,-0.42686688217102586,-0.23730004344199693,-0.33162609823444444,0.11927184148038662,0.05057991747483106,-0.5927542189415578
5.0,2018.0,3,12000000.0,112.0,2006.0,50316123.0,116.0,28.19,194,0.0,-0.5493452471899795,-0.6082494322712172,-0.8086020719137574,-0.6488636958152891,-0.5120445975938861,-0.5522590133210952,-0.877272466727016
8.0,2019.0,2,5000000.0,119.0,2293.0,34746945.0,23.0,47.52,194,0.0,0.8618531977794225,-0.6243251887325523,0.017214410693846716,-0.40607821948913536,-0.040011839157459275,1.6928835279084231,0.8392139613299631
11.0,2018.0,4,38000000.0,109.0,2859.0,21704844.0,255.0,78.69,194,0.0,-0.4174808924713563,1.3496975482162292,0.8071378201706072,0.7519792617103662,-1.084668341567175,-0.5475415018499072,-1.165666013185409
5.0,2003.0,4,10000000.0,104.0,24.0,1011871.0,125.0,76.14,34,0.0,-0.46427702200005017,-0.49061001762603024,0.5532457270892269,0.09764764750266691,1.718582770460604,-0.059276723851049526,0.8075737823650767
3.0,2013.0,2,215000000.0,130.0,3912.0,234911825.0,314.0,55.26,194,0.0,1.8650735607089792,0.04536107049069839,0.17840887172230196,-0.20728192819476687,-0.4384559827613225,0.15564261392907353,-0.16269818798490518
12.0,2007.0,3,30000000.0,126.0,2471.0,53695808.0,129.0,27.6,194,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
9.0,2023.0,2,30000000.0,88.0,4027.0,65343309.0,60.0,66.97,194,1.0,2.8509353045173342,0.9964571818759557,-0.5933208968765458,-0.3643986740927437,1.6857659007033257,-0.17687793164994445,-0.1243054345437544
7.0,2013.0,3,190000000.0,131.0,3285.0,101802906.0,346.0,71.03,194,0.0,0.07336202664564324,2.0250480299356988,-0.5239154468758039,-0.07472309109440517,-0.7034847271635238,-0.03682115245690456,-0.0768635135591611
3.0,2018.0,3,155000000.0,111.0,3708.0,59874525.0,45.0,44.0,194,1.0,0.07336202664564324,2.0250480299356988,-0.5239154468758039,-0.07472309109440517,-0.7034847271635238,-0.03682115245690456,-0.0768635135591611
4.0,2013.0,4,26000000.0,129.0,3303.0,49875291.0,42.0,45.0,194,0.0,-0.39200272471813075,0.2652242706869833,-0.41863333924972246,0.20475313171442766,1.8250745264167534,1.2603817416146657,0.28805071985814223
10.0,2015.0,2,150000000.0,111.0,3515.0,35088320.0,237.0,27.48,194,0.0,1.7895677560365661,0.9526258941242608,-0.7860041381194867,-0.25329723396857745,-0.13619698469109986,-0.22369019942151816,-0.20965863130697135
12.0,2006.0,4,19000000.0,118.0,1143.0,37634615.0,281.0,95.4,152,0.0,-0.11244238735946693,-0.5558523604084218,0.02444850651508787,1.5325244584342905,-0.6028514849949332,-0.5159409689194345,0.21089594992785546
9.0,2009.0,4,40000000.0,108.0,2506.0,10330853.0,103.0,28.87,194,0.0,-0.3844716165939165,1.4167379683362362,2.10432072380952,-0.5493344761172496,-0.5914800884164538,-0.40694717081974546,-0.2702501821653343
12.0,2000.0,4,1000000.0,88.0,11.0,779137.0,80.0,86.8,194,0.0,-0.41608334195827235,-0.9202002056273484,-0.6154173707725887,-0.2415716722468669,1.504749402261573,-0.00867994750364898,0.26369232506427603
3.0,2002.0,4,48000000.0,112.0,3119.0,96397334.0,225.0,74.24,194,0.0,-0.46427702200005017,-0.49061001762603024,0.5532457270892269,0.09764764750266691,1.718582770460604,-0.059276723851049526,0.8075737823650767
9.0,2004.0,3,20000000.0,84.0,2153.0,15714234.0,103.0,21.5,194,0.0,-0.5611256445413371,0.7242284789162332,0.09108280740683532,0.33602477154353966,1.8789372395166795,-0.19095306276068494,1.041925462547309
7.0,2015.0,3,12000000.0,109.0,3031.0,32000304.0,174.0,57.61,194,0.0,0.1387428910929052,-0.6218654187625018,-0.3605101058078664,0.0249568497774755,-0.575464998684309,-0.6730868502705804,1.039839280945025
8.0,2012.0,2,60000000.0,96.0,3455.0,56003051.0,224.0,86.5,194,0.0,3.0210137183295935,-0.5881345074916352,0.4949353247813453,-0.3487222564270222,0.05764522972823631,-0.28875963867141186,-0.3655174626193926
10.0,2005.0,3,2000000.0,91.0,65.0,1457843.0,136.0,84.76,160,0.0,-0.4208173158460896,-0.5778290698521158,0.5586157472987355,1.4086678626033544,1.6525984272699499,-0.6935080555454775,0.2700470582405779
8.0,2013.0,3,40000000.0,146.0,2459.0,7388654.0,137.0,12.47,194,0.0,-0.48255555336319694,-0.32754431496780534,0.5893960419306584,0.24830687879925262,-0.048036620092061735,-0.036007081743029766,0.8790750246257653
10.0,2010.0,4,3000000.0,91.0,3239.0,84752907.0,160.0,56.42,194,0.0,-0.27258365344991065,-0.31074079158350065,1.853873706777558,-0.6940237670211858,-0.8801852787989447,-0.04846151928496637,-0.9408525593972376
10.0,2011.0,4,5000000.0,83.0,3329.0,104028807.0,151.0,64.84,194,1.0,-0.2994345156228144,-0.18872427649088352,2.520286714479977,-0.6391968770863355,-0.5244473815857664,-0.3467147700733232,-0.6782832256007347
10.0,2012.0,4,5000000.0,88.0,3412.0,53900335.0,135.0,25.77,194,0.0,-0.27258365344991065,-0.31074079158350065,1.853873706777558,-0.6940237670211858,-0.8801852787989447,-0.04846151928496637,-0.9408525593972376
10.0,2015.0,4,10000000.0,88.0,1656.0,18300124.0,87.0,17.24,194,1.0,-0.27258365344991065,-0.31074079158350065,1.853873706777558,-0.6940237670211858,-0.8801852787989447,-0.04846151928496637,-0.9408525593972376
1.0,2014.0,4,5000000.0,84.0,2883.0,32462372.0,102.0,40.37,194,0.0,-0.27258365344991065,-0.31074079158350065,1.853873706777558,-0.6940237670211858,-0.8801852787989447,-0.04846151928496637,-0.9408525593972376
10.0,2019.0,4,11800000.0,132.0,2001.0,53369749.0,538.0,98.79,162,0.0,-0.48255555336319694,-0.32754431496780534,0.5893960419306584,0.24830687879925262,-0.048036620092061735,-0.036007081743029766,0.8790750246257653
12.0,2012.0,2,25000000.0,105.0,3368.0,77267296.0,112.0,21.21,194,0.0,0.9871777244581781,-0.742003012234295,-0.31044645027758533,-0.7001363511419756,0.0203231291843181,0.1340814496731434,-0.9361221580868664
1.0,2013.0,4,35000000.0,118.0,2238.0,17616641.0,137.0,41.21,194,0.0,-0.5464578821771081,1.0945122061470283,0.16964053721009784,-0.20247844804767853,1.8300416949215372,-0.3476484796018018,-0.4196716486510872
7.0,2012.0,2,12000000.0,93.0,2732.0,25326071.0,24.0,57.0,194,0.0,-0.4278444581135015,-0.35017479455554107,-0.15669791113793416,0.08522885605065808,-0.3438541042989547,-0.04804429623254845,-1.3786818130340492
12.0,2016.0,3,110000000.0,116.0,3478.0,100014699.0,337.0,31.57,194,0.0,-0.6003951680258012,-0.15831922321583738,0.3277002251567308,0.08034412045367578,-0.4767028606864756,-0.3747164346641658,1.3018874650253496
6.0,2023.0,3,12000000.0,105.0,906.0,11185625.0,357.0,94.85,194,0.0,-0.5853558274230823,-0.6709594865933113,-0.38490971155762305,0.17403195359061235,-0.605053582012891,-0.14790712203902212,0.8656367679756777
12.0,2016.0,4,5000000.0,118.0,70.0,2152738.0,305.0,95.17,194,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
4.0,2007.0,4,45000000.0,99.0,1756.0,10232081.0,99.0,13.65,194,0.0,0.09034244886518984,1.1769215021939619,-0.6433000854814928,1.9233150666692875,-0.49318634987227283,-0.5858010054734291,0.6735255102615672
12.0,2016.0,4,45000000.0,133.0,3120.0,31886361.0,280.0,78.35,194,0.0,-0.3777379499174597,0.6328031041451823,0.2908333132319628,2.361024782698114,1.9297091415996215,0.06726780499655088,-0.2570027092386291
3.0,2011.0,4,40000000.0,105.0,2806.0,37412945.0,245.0,68.04,193,0.0,0.19155346705580426,0.5026358604847346,-0.5640026173528087,-0.5974926449499612,-0.721934667205452,-0.15280128798822543,-0.5925273172456909
3.0,2018.0,3,5000000.0,108.0,1473.0,17560475.0,11.0,52.0,194,0.0,0.3447284554535184,0.07065781007749672,0.03605035487577349,2.651985831264501,-0.44827993130253624,2.0344493107917296,-0.6275406760695423
1.0,2009.0,2,26000000.0,91.0,3206.0,146336178.0,141.0,34.85,194,0.0,0.9086076332800378,0.3097697816497435,-0.8087596848014088,-0.6124184583976886,1.9472969887930593,-0.020864531344511807,-0.7732717201653235
4.0,2015.0,2,38000000.0,94.0,3633.0,71091594.0,78.0,7.44,194,0.0,0.9086076332800378,0.3097697816497435,-0.8087596848014088,-0.6124184583976886,1.9472969887930593,-0.020864531344511807,-0.7732717201653235
3.0,2018.0,3,5000000.0,113.0,1473.0,17547999.0,51.0,48.86,194,0.0,0.3447284554535184,0.07065781007749672,0.03605035487577349,2.651985831264501,-0.44827993130253624,2.0344493107917296,-0.6275406760695423
10.0,2000.0,3,40000000.0,123.0,2130.0,33519628.0,165.0,39.21,194,0.0,-0.45570469119029317,-0.4495608300604224,-0.07701696577176044,0.1934799888644023,-0.40377451730524005,0.26224616904532694,0.6165056908292624
12.0,2003.0,3,60000000.0,119.0,2762.0,53790451.0,189.0,29.88,194,0.0,-0.4496050477657659,1.5060065098914142,0.8881276972094666,-0.24545435248465805,-0.09249885877100239,-0.4483186492064781,-0.07916927003815674
5.0,2001.0,3,151500000.0,183.0,3255.0,198542554.0,230.0,27.04,194,0.0,-0.6387447438104089,0.4566599577228668,-0.8417026110305066,1.7234292927321728,-0.5106834561474697,-0.9138147926430854,0.5624617240334105
5.0,2013.0,3,15000000.0,95.0,2041.0,9177065.0,89.0,43.51,194,0.0,-0.5493452471899795,-0.6082494322712172,-0.8086020719137574,-0.6488636958152891,-0.5120445975938861,-0.5522590133210952,-0.877272466727016
11.0,2014.0,2,132000000.0,92.0,3775.0,83850911.0,147.0,69.57,194,0.0,2.5511327068404683,1.0155296599978694,-0.6894163489538855,-0.3924229285619443,1.8188585252023648,-0.03292212537961096,-0.25622241776684623
4.0,2003.0,4,20000000.0,100.0,8.0,126793.0,12.0,69.0,194,0.0,-0.33410631562284226,-0.754821679917343,0.5229726355328105,-0.002299655093961861,1.4343108859943148,0.04359277706139797,0.6403242216676472
6.0,2012.0,3,16000000.0,115.0,2055.0,12434778.0,150.0,52.17,194,0.0,-0.4343618733214192,-0.7571345029691234,-0.5792670559311572,-0.09091244095028114,-0.2618699882910927,0.014589694604370786,0.33519356732496464
9.0,2018.0,4,25000000.0,102.0,2980.0,35418723.0,177.0,15.35,194,0.0,-0.564736413540255,1.257577908805253,0.20579085205152928,-0.051819216751092786,0.06342230436887149,-0.324378837493782,-0.34817040639039865
2.0,2010.0,2,95000000.0,119.0,3396.0,88768303.0,183.0,48.66,194,0.0,1.8650735607089792,0.04536107049069839,0.17840887172230196,-0.20728192819476687,-0.4384559827613225,0.15564261392907353,-0.16269818798490518
8.0,2013.0,2,90000000.0,106.0,3080.0,68559554.0,149.0,41.34,194,0.0,1.8650735607089792,0.04536107049069839,0.17840887172230196,-0.20728192819476687,-0.4384559827613225,0.15564261392907353,-0.16269818798490518
12.0,2006.0,4,63700000.0,147.0,280.0,2223293.0,161.0,58.44,105,0.0,-0.1376235621502806,-0.6316990108405612,-0.01707182853585218,0.07084501203701711,1.2297522487483865,0.09502072066697376,0.6769214317916658
12.0,2007.0,3,7300000.0,96.0,536.0,4445756.0,195.0,95.05,104,0.0,0.8200296007121058,-0.699150887961732,0.33354722239456863,3.9706408219460707,-0.047751645332213495,1.4809954547283746,-1.5420891877978757
4.0,2019.0,4,21000000.0,100.0,3585.0,54724696.0,320.0,57.0,194,0.0,-0.2994345156228144,-0.18872427649088352,2.520286714479977,-0.6391968770863355,-0.5244473815857664,-0.3467147700733232,-0.6782832256007347
8.0,2016.0,2,65000000.0,102.0,3702.0,76233151.0,287.0,85.51,248,0.0,1.7748999936723373,0.5823421668934657,-0.8645618679227491,0.2852059856226408,-0.08730144009595754,-0.0669947825804014,1.2519384798914244
12.0,2003.0,2,100000000.0,113.0,2813.0,48462608.0,177.0,74.58,11,0.0,1.73542242447619,-0.17603758604219036,-0.1294838740635609,-0.22672996346855678,-0.6397350474689736,-0.2545106771552757,0.08643288916151022
2.0,2018.0,2,50000000.0,95.0,3725.0,115253424.0,175.0,62.07,15,0.0,2.9030261117610605,-0.8162230875237347,-0.2197623211679198,0.23490137582597442,0.03507476157648963,0.06331952804561433,1.0007598754799296
12.0,2017.0,4,35000000.0,130.0,1186.0,21198205.0,409.0,90.88,194,0.0,-0.5853558274230823,-0.6709594865933113,-0.38490971155762305,0.17403195359061235,-0.605053582012891,-0.14790712203902212,0.8656367679756777
4.0,2006.0,3,3000000.0,99.0,1060.0,7061128.0,63.0,24.81,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
11.0,2013.0,3,12000000.0,98.0,1225.0,37709979.0,243.0,88.58,193,0.0,-0.41675247774429464,-0.6443533759983595,-0.5564600208719018,0.16215565163191892,-0.1733653459388766,1.61071147250823,0.029880508837525795
4.0,2017.0,3,2800000.0,87.0,1626.0,3600146.0,25.0,46.6,194,0.0,-0.2876229940526294,0.20189947179397322,2.566483643491912,-0.7877116001581225,-0.7518345574725291,-0.27527083191011,-0.5046018623475662
10.0,2003.0,3,300000.0,80.0,101.0,2528664.0,190.0,81.35,194,0.0,-0.4343618733214192,-0.7571345029691234,-0.5792670559311572,-0.09091244095028114,-0.2618699882910927,0.014589694604370786,0.33519356732496464
8.0,2008.0,4,27000000.0,112.0,3072.0,87341380.0,238.0,67.38,194,0.0,-0.49826420213533046,0.6649220181457102,-0.999022560651718,-0.5416977677972122,1.6162083267225062,-0.2970517032544012,-0.963553105951888
8.0,2010.0,4,24000000.0,88.0,2491.0,25003155.0,20.0,53.0,194,0.0,-0.3545606797853408,-0.47611931729350626,0.7154837004721587,-0.933295784174091,-0.8097467625316863,-0.10073424385001331,-1.3174844560006085
5.0,2007.0,3,300000000.0,169.0,4362.0,309420425.0,264.0,44.82,194,0.0,0.361353102752324,1.6153518035289283,-0.47401692381039906,0.1018158864465824,-0.6091901757758003,-0.2522208968904513,-0.11862789358923775
7.0,2006.0,3,225000000.0,151.0,4133.0,423315812.0,266.0,53.0,194,0.0,0.361353102752324,1.6153518035289283,-0.47401692381039906,0.1018158864465824,-0.6091901757758003,-0.2522208968904513,-0.11862789358923775
5.0,2017.0,3,230000000.0,135.0,4276.0,172558876.0,337.0,31.2,194,1.0,0.361353102752324,1.6153518035289283,-0.47401692381039906,0.1018158864465824,-0.6091901757758003,-0.2522208968904513,-0.11862789358923775
5.0,2011.0,3,379000000.0,137.0,4164.0,241071802.0,317.0,34.48,194,0.0,0.361353102752324,1.6153518035289283,-0.47401692381039906,0.1018158864465824,-0.6091901757758003,-0.2522208968904513,-0.11862789358923775
7.0,2003.0,3,140000000.0,144.0,3416.0,305413918.0,260.0,77.38,194,0.0,0.361353102752324,1.6153518035289283,-0.47401692381039906,0.1018158864465824,-0.6091901757758003,-0.2522208968904513,-0.11862789358923775
2.0,2000.0,4,23000000.0,107.0,1832.0,39235088.0,143.0,57.77,1,0.0,-0.4877914607982206,1.5589331155349317,1.4681808076635172,-0.5042140634554714,-0.6629461011633427,-0.21156342094383607,-0.3655699552644078
9.0,2012.0,3,17000000.0,112.0,2787.0,65001093.0,190.0,79.22,194,0.0,-0.49168156278111647,-0.7978499369819206,-0.916367466123511,-0.6121018991207414,-0.5203394403745165,-0.6982331002376932,-0.8231727973770816
5.0,2015.0,3,29000000.0,115.0,3660.0,184296230.0,256.0,64.7,194,1.0,-0.36203042654832723,-0.5764512804490317,-0.6084747203376483,-0.5926538638469515,-0.31906037566686546,-0.2880798091533439,-1.0723038745234967
12.0,2017.0,3,45000000.0,93.0,3468.0,104897530.0,186.0,30.26,194,1.0,-0.36203042654832723,-0.5764512804490317,-0.6084747203376483,-0.5926538638469515,-0.31906037566686546,-0.2880798091533439,-1.0723038745234967
7.0,2015.0,3,90000000.0,105.0,3723.0,78765986.0,243.0,19.37,194,0.0,-0.20492861425142658,1.1995389909668777,-0.820579864721012,-0.5115290051032129,-0.5108908642159616,-0.3462939292535018,-0.586453517214939
8.0,2013.0,2,50000000.0,91.0,3716.0,90288712.0,153.0,28.72,223,0.0,2.8283799276796366,-0.2655514824691029,-0.23723609074935934,-0.8324393615183049,0.018853233058574937,1.0610742981577037,-0.42841035100432984
7.0,2014.0,2,50000000.0,83.0,3839.0,59165787.0,123.0,44.94,224,1.0,2.528577330002771,-0.24647900434718903,-0.33333154282669897,-0.8604636159875054,0.15194585755761422,1.2050301044280374,-0.5603273342274215
11.0,2009.0,2,70000000.0,97.0,3035.0,42194060.0,131.0,25.56,194,0.0,2.9295053956954744,-0.05531561200808298,-0.09500766235272237,-0.4521165668370307,-0.24120795890541552,-0.02193195063228929,-0.28715587246529756
7.0,2001.0,3,100000000.0,120.0,3530.0,180011740.0,235.0,44.01,194,0.0,0.04651116447273953,2.1470645450283157,0.1424975608266152,-0.019896201159554806,-0.3477468299503455,-0.33507440324526144,0.1857058202373417
12.0,2012.0,3,35000000.0,105.0,2840.0,13103272.0,118.0,9.85,194,0.0,-0.6386591936356321,-0.4278615544473804,-0.9046335712984594,-1.1777012135683507,-0.4793705815166585,0.6021911736321112,-0.8448455820128798
4.0,2010.0,4,3000000.0,87.0,272.0,4033574.0,178.0,83.62,194,0.0,-0.4343618733214192,-0.7571345029691234,-0.5792670559311572,-0.09091244095028114,-0.2618699882910927,0.014589694604370786,0.33519356732496464
12.0,2015.0,3,105000000.0,114.0,2910.0,28782481.0,135.0,14.58,194,0.0,-0.03633577217995127,1.773762971909071,-0.03588118241145326,-0.5508782271374146,1.6789337525663106,0.7246622034367122,-0.027049900562379277
5.0,2019.0,2,150000000.0,104.0,4202.0,144105346.0,48.0,53.0,147,0.0,1.6048965241341895,1.2201269733323354,-0.19976274503888888,-0.4749566241713433,-0.15902552333193448,-0.20367420486388074,-0.0725744781778212
4.0,2001.0,0,16000000.0,93.0,2675.0,17052128.0,34.0,92.0,143,0.0,2.8179890107899586,0.7892391573033853,-0.6357283118383769,0.32476377679506024,-0.031957945254197775,0.003087127299192133,1.4087929189153299
5.0,2019.0,2,150000000.0,104.0,4248.0,144105346.0,48.0,53.0,228,0.0,1.6048965241341895,1.2201269733323354,-0.19976274503888888,-0.4749566241713433,-0.15902552333193448,-0.20367420486388074,-0.0725744781778212
12.0,2000.0,4,6000000.0,122.0,280.0,8598593.0,141.0,79.34,194,0.0,-0.43809529561316857,-0.3367797030896585,-0.05420993071250495,0.44654808144660235,-0.315269874953024,1.8583679469491863,0.3111926323418236
5.0,2015.0,3,35000000.0,93.0,3242.0,47425125.0,163.0,31.98,194,0.0,-0.4027543598271185,-0.046529129292188026,1.8841467983339744,-0.5940764644245572,-0.5959133943326553,-0.15133102019741385,-0.7736029986998082
2.0,2014.0,3,100000000.0,105.0,2658.0,23219748.0,202.0,29.29,123,0.0,0.10061930110231755,0.9513165231161075,-0.7568123456517368,2.6178468274493842,-0.577709169306328,-0.10350209710611437,0.16125513974654365
5.0,2019.0,3,10000000.0,91.0,2750.0,13631124.0,104.0,36.0,194,0.0,-0.5236758197670718,-0.5767466251452867,-0.6752985553158594,-0.6197499587033422,-0.22919597221386506,1.1690398815575773,0.3676204520391007
2.0,2005.0,0,20000000.0,68.0,2529.0,18098433.0,112.0,76.71,194,0.0,3.0786774027384562,-0.7777350122023385,0.3871699305715916,-0.3119604597324745,0.04935038694760584,-0.4347337255880098,-0.31141779326945834
6.0,2001.0,3,7000000.0,81.0,712.0,3313583.0,64.0,28.19,194,0.0,0.14055700735319523,1.137250104031438,-1.1801278602568894,-0.17383900114275394,-0.3424878650432442,-0.501895651977672,-0.47775733096669337
6.0,2016.0,4,20000000.0,87.0,2313.0,9639125.0,216.0,76.81,194,0.0,-0.37669818891255624,-0.9467350076798269,-0.6870324501409109,-0.05415064425573344,-0.2701648310717231,-0.13138439231222718,0.38929323667489896
5.0,2006.0,3,160000000.0,98.0,3555.0,60674817.0,240.0,35.55,194,0.0,0.03469964290255458,1.7564407967434592,0.09630063181468027,0.12861852191223214,-0.12035965406358268,-0.4065183414084746,0.012024456984173171
8.0,2002.0,3,25000000.0,102.0,619.0,10113733.0,190.0,61.03,189,0.0,-0.4820359832187783,-0.8131546337920068,0.25123020458837947,0.12891154092883397,-0.533587569266002,-0.34329087191493146,0.9609565410747511
8.0,2009.0,3,15000000.0,88.0,1959.0,6382178.0,125.0,13.4,194,0.0,0.8575265882253887,-0.9634016687671838,-0.6183391960634482,-0.7195843864157655,-0.18095593552333294,-0.2760718414112058,-0.6869910809404515
3.0,2017.0,3,120000000.0,124.0,3693.0,85364450.0,30.0,44.0,194,0.0,0.37316462432250896,2.005975551813785,-0.42781999479846416,-0.04669883662520457,-0.8365773516625631,-0.18077695872723806,0.05505346966393071
11.0,2009.0,4,10000000.0,119.0,1003.0,47566524.0,36.0,78.0,194,0.0,-0.45570469119029317,-0.4495608300604224,-0.07701696577176044,0.1934799888644023,-0.40377451730524005,0.26224616904532694,0.6165056908292624
7.0,2010.0,4,40000000.0,107.0,2669.0,52000688.0,232.0,63.19,194,1.0,0.04651116447273953,2.1470645450283157,0.1424975608266152,-0.019896201159554806,-0.3477468299503455,-0.33507440324526144,0.1857058202373417
8.0,2012.0,3,35000000.0,91.0,2255.0,20275446.0,202.0,73.4,194,0.0,-0.5464578821771081,1.0945122061470283,0.16964053721009784,-0.20247844804767853,1.8300416949215372,-0.3476484796018018,-0.4196716486510872
3.0,2007.0,3,20000000.0,97.0,2831.0,47852604.0,191.0,11.3,194,0.0,-0.07943311148202709,-0.4888119402884146,1.3216314101540008,0.23121072060667486,-0.10966323184421202,-0.37534663788927264,1.1063117809479308
11.0,2005.0,2,28000000.0,129.0,1335.0,38405088.0,37.0,82.0,176,0.0,-0.5853558274230823,-0.6709594865933113,-0.38490971155762305,0.17403195359061235,-0.605053582012891,-0.14790712203902212,0.8656367679756777
10.0,2008.0,4,30000000.0,130.0,2585.0,15740721.0,184.0,36.58,194,0.0,-0.46427702200005017,-0.49061001762603024,0.5532457270892269,0.09764764750266691,1.718582770460604,-0.059276723851049526,0.8075737823650767
2.0,2016.0,3,28000000.0,108.0,2931.0,10938134.0,229.0,46.7,194,0.0,-0.28125784088255135,0.49824804459395466,0.04152348708124373,-0.6863424409378075,-0.9837639826823011,-0.7865196801143314,-0.70208471544887
5.0,2011.0,3,60000000.0,87.0,2864.0,29137000.0,113.0,17.99,194,0.0,-0.1879888631213549,1.539860637413018,1.564276259740857,-0.4761898089862707,-0.796038725662382,-0.3555192272141696,-0.23365297204131594
10.0,2005.0,3,22000000.0,105.0,1837.0,22827153.0,150.0,51.71,194,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
10.0,2004.0,3,7000.0,77.0,31.0,424760.0,157.0,72.2,194,0.0,-0.47074403179301194,0.06307943331705143,0.6355929709425934,0.09979215572746569,-0.27542379597882455,0.03543685642018343,1.052756387878934
5.0,2010.0,3,200000000.0,116.0,3646.0,90759676.0,269.0,37.98,194,0.0,0.361353102752324,1.6153518035289283,-0.47401692381039906,0.1018158864465824,-0.6091901757758003,-0.2522208968904513,-0.11862789358923775
10.0,2023.0,4,20000000.0,113.0,2361.0,20960939.0,352.0,83.16,194,0.0,-0.5100827474370948,-0.7477788643332508,-0.46986807070812125,0.46386184286736015,-0.5248437824413054,1.3022405689482393,0.6144233788381731
9.0,2013.0,4,46000000.0,153.0,3290.0,61002302.0,307.0,79.1,194,0.0,-0.360957177795746,-0.6328051648247258,1.1893856432352297,0.05252723484088853,1.790048783207493,-0.2546604737269588,0.9028935554641502
1.0,2015.0,3,12000000.0,106.0,2900.0,22348241.0,124.0,39.81,194,0.0,-0.3674241875887078,-0.07911571388164415,1.271732887088596,0.05467174306568734,-0.20395778323193559,-0.15994689345572585,1.1480761609780075
3.0,2012.0,4,12000000.0,88.0,3055.0,54731865.0,172.0,31.87,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
4.0,2011.0,2,8000000.0,104.0,2730.0,10130219.0,116.0,38.1,194,0.0,0.8428588258611598,-1.333685395997979,-0.6968969258667108,-0.18108116682454745,-0.13206039092819066,-0.11937642457008898,0.7746060302579443
4.0,2008.0,3,20000000.0,88.0,2821.0,43869350.0,81.0,10.19,194,0.0,-0.3759034976542147,-0.16854564438480513,1.2177337906315555,-0.6489033543594075,-0.9516512915458336,0.1469222305909429,-1.0361723324963108
6.0,2012.0,4,130000000.0,124.0,3442.0,126477084.0,358.0,71.92,194,0.0,0.27353049339123436,0.6680143861947402,0.5743873889525904,-0.3582206277970564,-0.7923731834727104,-0.10052856342317844,-0.21589542064231954
12.0,2012.0,4,15000000.0,106.0,1676.0,7597898.0,188.0,53.38,194,0.0,-0.45570469119029317,-0.4495608300604224,-0.07701696577176044,0.1934799888644023,-0.40377451730524005,0.26224616904532694,0.6165056908292624
9.0,2005.0,3,20000000.0,100.0,517.0,7535331.0,180.0,62.41,194,0.0,-0.35238484698598904,-0.5917559772591179,0.559122950374242,0.1483595762026239,-0.3323085045583511,0.06686241916941776,0.7118254639283359
12.0,2000.0,4,65000000.0,135.0,2705.0,32598931.0,147.0,40.18,194,0.0,-0.5794041759044839,0.887294181574458,0.12723312224826674,0.48668400284012553,0.11231784896401376,-0.16768342065266517,1.1134267048079973
1.0,2018.0,4,30000000.0,89.0,2125.0,20877013.0,99.0,27.32,194,0.0,-0.5611256445413371,0.7242284789162332,0.09108280740683532,0.33602477154353966,1.8789372395166795,-0.19095306276068494,1.041925462547309
7.0,2009.0,4,102500000.0,140.0,3336.0,97104620.0,316.0,68.22,194,0.0,-0.3332776921674313,0.623567716023329,-0.3527726594112008,2.559265985345464,1.662475886738659,1.9616428336887668,-0.8248851015225709
8.0,2006.0,3,20500000.0,90.0,2323.0,20264436.0,91.0,14.56,194,0.0,-0.39094283825693354,0.3440946189926687,1.9303437273459092,-0.7425911874963441,-0.8233005702194182,-0.07988708203420067,-0.5999216354466396
10.0,2002.0,4,25000000.0,97.0,1293.0,17844216.0,236.0,78.84,194,0.0,-0.5908638717271122,-0.8565166444093952,-0.22074679401460087,-0.05553358628922065,-0.1074111557855655,-0.6938168472683351,0.8468939782678825
12.0,2008.0,4,35000000.0,103.0,2508.0,8050977.0,137.0,29.18,123,0.0,-0.5611256445413371,0.7242284789162332,0.09108280740683532,0.33602477154353966,1.8789372395166795,-0.19095306276068494,1.041925462547309
2.0,2009.0,3,38000000.0,111.0,2313.0,31811527.0,149.0,24.83,194,0.0,-0.55292489197007,1.6482016570901097,0.25198778106346426,-0.2003339398228797,-0.16396487151789133,-0.2529348993305688,-0.17448904313723007
