month,year,mpaa,budget,runtime,screens,opening_week,domestic_box_office,user_vote,ratings,critic_vote,meta_score,country,sequel,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7
4.0,2003.0,4,20000000.0,100.0,8.0,34211.0,126793.0,12000.0,5.4,12.0,69.0,194,0.0,-0.33410631562284226,-0.754821679917343,0.5229726355328105,-0.002299655093961861,1.4343108859943148,0.04359277706139797,0.6403242216676472
6.0,2012.0,3,16000000.0,115.0,2055.0,4255423.0,12434778.0,44000.0,7.0,150.0,52.17,194,0.0,-0.4343618733214192,-0.7571345029691234,-0.5792670559311572,-0.09091244095028114,-0.2618699882910927,0.014589694604370786,0.33519356732496464
9.0,2018.0,4,25000000.0,102.0,2980.0,13423255.0,35418723.0,71000.0,6.5,177.0,15.35,194,0.0,-0.564736413540255,1.257577908805253,0.20579085205152928,-0.051819216751092786,0.06342230436887149,-0.324378837493782,-0.34817040639039865
2.0,2010.0,2,95000000.0,119.0,3396.0,31236067.0,88768303.0,203000.0,5.9,183.0,48.66,194,0.0,1.8650735607089792,0.04536107049069839,0.17840887172230196,-0.20728192819476687,-0.4384559827613225,0.15564261392907353,-0.16269818798490518
8.0,2013.0,2,90000000.0,106.0,3080.0,14401054.0,68559554.0,127000.0,5.7,149.0,41.34,194,0.0,1.8650735607089792,0.04536107049069839,0.17840887172230196,-0.20728192819476687,-0.4384559827613225,0.15564261392907353,-0.16269818798490518
12.0,2006.0,4,63700000.0,147.0,280.0,37079.0,2223293.0,266000.0,7.5,161.0,58.44,105,0.0,-0.1376235621502806,-0.6316990108405612,-0.01707182853585218,0.07084501203701711,1.2297522487483865,0.09502072066697376,0.6769214317916658
12.0,2007.0,3,7300000.0,96.0,536.0,88826.0,4445756.0,100000.0,8.0,195.0,95.05,104,0.0,0.8200296007121058,-0.699150887961732,0.33354722239456863,3.9706408219460707,-0.047751645332213495,1.4809954547283746,-1.5420891877978757
4.0,2019.0,4,21000000.0,100.0,3585.0,24502775.0,54724696.0,99000.0,5.7,320.0,57.0,194,0.0,-0.2994345156228144,-0.18872427649088352,2.520286714479977,-0.6391968770863355,-0.5244473815857664,-0.3467147700733232,-0.6782832256007347
8.0,2016.0,2,65000000.0,102.0,3702.0,21514095.0,76233151.0,62000.0,6.7,287.0,85.51,248,0.0,1.7748999936723373,0.5823421668934657,-0.8645618679227491,0.2852059856226408,-0.08730144009595754,-0.0669947825804014,1.2519384798914244
12.0,2003.0,2,100000000.0,113.0,2813.0,11139495.0,48462608.0,80000.0,6.8,177.0,74.58,11,0.0,1.73542242447619,-0.17603758604219036,-0.1294838740635609,-0.22672996346855678,-0.6397350474689736,-0.2545106771552757,0.08643288916151022
2.0,2018.0,2,50000000.0,95.0,3725.0,25010928.0,115253424.0,48000.0,6.6,175.0,62.07,15,0.0,2.9030261117610605,-0.8162230875237347,-0.2197623211679198,0.23490137582597442,0.03507476157648963,0.06331952804561433,1.0007598754799296
12.0,2017.0,4,35000000.0,130.0,1186.0,216495.0,21198205.0,146000.0,7.4,409.0,90.88,194,0.0,-0.5853558274230823,-0.6709594865933113,-0.38490971155762305,0.17403195359061235,-0.605053582012891,-0.14790712203902212,0.8656367679756777
4.0,2006.0,3,3000000.0,99.0,1060.0,3109924.0,7061128.0,94000.0,3.3,63.0,24.81,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
11.0,2013.0,3,12000000.0,98.0,1225.0,128435.0,37709979.0,104000.0,7.6,243.0,88.58,193,0.0,-0.41675247774429464,-0.6443533759983595,-0.5564600208719018,0.16215565163191892,-0.1733653459388766,1.61071147250823,0.029880508837525795
4.0,2017.0,3,2800000.0,87.0,1626.0,1816499.0,3600146.0,7000.0,5.3,25.0,46.6,194,0.0,-0.2876229940526294,0.20189947179397322,2.566483643491912,-0.7877116001581225,-0.7518345574725291,-0.27527083191011,-0.5046018623475662
10.0,2003.0,3,300000.0,80.0,101.0,48422.0,2528664.0,22000.0,7.0,190.0,81.35,194,0.0,-0.4343618733214192,-0.7571345029691234,-0.5792670559311572,-0.09091244095028114,-0.2618699882910927,0.014589694604370786,0.33519356732496464
8.0,2008.0,4,27000000.0,112.0,3072.0,23245025.0,87341380.0,358000.0,6.9,238.0,67.38,194,0.0,-0.49826420213533046,0.6649220181457102,-0.999022560651718,-0.5416977677972122,1.6162083267225062,-0.2970517032544012,-0.963553105951888
8.0,2010.0,4,24000000.0,88.0,2491.0,10106872.0,25003155.0,97000.0,5.5,20.0,53.0,194,0.0,-0.3545606797853408,-0.47611931729350626,0.7154837004721587,-0.933295784174091,-0.8097467625316863,-0.10073424385001331,-1.3174844560006085
5.0,2007.0,3,300000000.0,169.0,4362.0,114732820.0,309420425.0,695000.0,7.1,264.0,44.82,194,0.0,0.361353102752324,1.6153518035289283,-0.47401692381039906,0.1018158864465824,-0.6091901757758003,-0.2522208968904513,-0.11862789358923775
7.0,2006.0,3,225000000.0,151.0,4133.0,135634554.0,423315812.0,769000.0,7.4,266.0,53.0,194,0.0,0.361353102752324,1.6153518035289283,-0.47401692381039906,0.1018158864465824,-0.6091901757758003,-0.2522208968904513,-0.11862789358923775
5.0,2017.0,3,230000000.0,135.0,4276.0,62983253.0,172558876.0,347000.0,6.5,337.0,31.2,194,1.0,0.361353102752324,1.6153518035289283,-0.47401692381039906,0.1018158864465824,-0.6091901757758003,-0.2522208968904513,-0.11862789358923775
5.0,2011.0,3,379000000.0,137.0,4164.0,90151958.0,241071802.0,565000.0,6.6,317.0,34.48,194,0.0,0.361353102752324,1.6153518035289283,-0.47401692381039906,0.1018158864465824,-0.6091901757758003,-0.2522208968904513,-0.11862789358923775
7.0,2003.0,3,140000000.0,144.0,3416.0,46630690.0,305413918.0,12000000.0,8.1,260.0,77.38,194,0.0,0.361353102752324,1.6153518035289283,-0.47401692381039906,0.1018158864465824,-0.6091901757758003,-0.2522208968904513,-0.11862789358923775
2.0,2000.0,4,23000000.0,107.0,1832.0,14015741.0,39235088.0,253000.0,7.0,143.0,57.77,1,0.0,-0.4877914607982206,1.5589331155349317,1.4681808076635172,-0.5042140634554714,-0.6629461011633427,-0.21156342094383607,-0.3655699552644078
9.0,2012.0,3,17000000.0,112.0,2787.0,5149433.0,65001093.0,331000.0,7.1,190.0,79.22,194,0.0,-0.49168156278111647,-0.7978499369819206,-0.916367466123511,-0.6121018991207414,-0.5203394403745165,-0.6982331002376932,-0.8231727973770816
5.0,2015.0,3,29000000.0,115.0,3660.0,69216890.0,184296230.0,171000.0,6.4,256.0,64.7,194,1.0,-0.36203042654832723,-0.5764512804490317,-0.6084747203376483,-0.5926538638469515,-0.31906037566686546,-0.2880798091533439,-1.0723038745234967
12.0,2017.0,3,45000000.0,93.0,3468.0,19928525.0,104897530.0,72000.0,5.8,186.0,30.26,194,1.0,-0.36203042654832723,-0.5764512804490317,-0.6084747203376483,-0.5926538638469515,-0.31906037566686546,-0.2880798091533439,-1.0723038745234967
7.0,2015.0,3,90000000.0,105.0,3723.0,24011616.0,78765986.0,160000.0,5.6,243.0,19.37,194,0.0,-0.20492861425142658,1.1995389909668777,-0.820579864721012,-0.5115290051032129,-0.5108908642159616,-0.3462939292535018,-0.586453517214939
8.0,2013.0,2,50000000.0,91.0,3716.0,22232291.0,90288712.0,49000.0,5.7,153.0,28.72,223,0.0,2.8283799276796366,-0.2655514824691029,-0.23723609074935934,-0.8324393615183049,0.018853233058574937,1.0610742981577037,-0.42841035100432984
7.0,2014.0,2,50000000.0,83.0,3839.0,17509407.0,59165787.0,20000.0,5.9,123.0,44.94,224,1.0,2.528577330002771,-0.24647900434718903,-0.33333154282669897,-0.8604636159875054,0.15194585755761422,1.2050301044280374,-0.5603273342274215
11.0,2009.0,2,70000000.0,97.0,3035.0,12286129.0,42194060.0,59000.0,6.0,131.0,25.56,194,0.0,2.9295053956954744,-0.05531561200808298,-0.09500766235272237,-0.4521165668370307,-0.24120795890541552,-0.02193195063228929,-0.28715587246529756
7.0,2001.0,3,100000000.0,120.0,3530.0,68532960.0,180011740.0,230000.0,5.7,235.0,44.01,194,0.0,0.04651116447273953,2.1470645450283157,0.1424975608266152,-0.019896201159554806,-0.3477468299503455,-0.33507440324526144,0.1857058202373417
12.0,2012.0,3,35000000.0,105.0,2840.0,5750288.0,13103272.0,31000.0,5.7,118.0,9.85,194,0.0,-0.6386591936356321,-0.4278615544473804,-0.9046335712984594,-1.1777012135683507,-0.4793705815166585,0.6021911736321112,-0.8448455820128798
4.0,2010.0,4,3000000.0,87.0,272.0,118123.0,4033574.0,12000.0,6.6,178.0,83.62,194,0.0,-0.4343618733214192,-0.7571345029691234,-0.5792670559311572,-0.09091244095028114,-0.2618699882910927,0.014589694604370786,0.33519356732496464
12.0,2015.0,3,105000000.0,114.0,2910.0,9800252.0,28782481.0,66000.0,5.3,135.0,14.58,194,0.0,-0.03633577217995127,1.773762971909071,-0.03588118241145326,-0.5508782271374146,1.6789337525663106,0.7246622034367122,-0.027049900562379277
5.0,2019.0,2,150000000.0,104.0,4202.0,54365242.0,144105346.0,183000.0,6.5,48.0,53.0,147,0.0,1.6048965241341895,1.2201269733323354,-0.19976274503888888,-0.4749566241713433,-0.15902552333193448,-0.20367420486388074,-0.0725744781778212
4.0,2001.0,0,16000000.0,93.0,2675.0,8240752.0,17052128.0,15000.0,5.8,34.0,92.0,143,0.0,2.8179890107899586,0.7892391573033853,-0.6357283118383769,0.32476377679506024,-0.031957945254197775,0.003087127299192133,1.4087929189153299
5.0,2019.0,2,150000000.0,104.0,4248.0,54365242.0,144105346.0,183000.0,6.5,48.0,53.0,228,0.0,1.6048965241341895,1.2201269733323354,-0.19976274503888888,-0.4749566241713433,-0.15902552333193448,-0.20367420486388074,-0.0725744781778212
12.0,2000.0,4,6000000.0,122.0,280.0,44244.0,8598593.0,30000.0,7.0,141.0,79.34,194,0.0,-0.43809529561316857,-0.3367797030896585,-0.05420993071250495,0.44654808144660235,-0.315269874953024,1.8583679469491863,0.3111926323418236
5.0,2015.0,3,35000000.0,93.0,3242.0,22620386.0,47425125.0,61000.0,4.9,163.0,31.98,194,0.0,-0.4027543598271185,-0.046529129292188026,1.8841467983339744,-0.5940764644245572,-0.5959133943326553,-0.15133102019741385,-0.7736029986998082
2.0,2014.0,3,100000000.0,105.0,2658.0,10340823.0,23219748.0,117000.0,5.5,202.0,29.29,123,0.0,0.10061930110231755,0.9513165231161075,-0.7568123456517368,2.6178468274493842,-0.577709169306328,-0.10350209710611437,0.16125513974654365
5.0,2019.0,3,10000000.0,91.0,2750.0,5361937.0,13631124.0,76000.0,6.1,104.0,36.0,194,0.0,-0.5236758197670718,-0.5767466251452867,-0.6752985553158594,-0.6197499587033422,-0.22919597221386506,1.1690398815575773,0.3676204520391007
2.0,2005.0,0,20000000.0,68.0,2529.0,5805559.0,18098433.0,85000.0,6.4,112.0,76.71,194,0.0,3.0786774027384562,-0.7777350122023385,0.3871699305715916,-0.3119604597324745,0.04935038694760584,-0.4347337255880098,-0.31141779326945834
6.0,2001.0,3,7000000.0,81.0,712.0,1506233.0,3313583.0,15000.0,5.3,64.0,28.19,194,0.0,0.14055700735319523,1.137250104031438,-1.1801278602568894,-0.17383900114275394,-0.3424878650432442,-0.501895651977672,-0.47775733096669337
6.0,2016.0,4,20000000.0,87.0,2313.0,4698715.0,9639125.0,69000.0,6.7,216.0,76.81,194,0.0,-0.37669818891255624,-0.9467350076798269,-0.6870324501409109,-0.05415064425573344,-0.2701648310717231,-0.13138439231222718,0.38929323667489896
5.0,2006.0,3,160000000.0,98.0,3555.0,22155410.0,60674817.0,110000.0,5.7,240.0,35.55,194,0.0,0.03469964290255458,1.7564407967434592,0.09630063181468027,0.12861852191223214,-0.12035965406358268,-0.4065183414084746,0.012024456984173171
8.0,2002.0,3,25000000.0,102.0,619.0,1575214.0,10113733.0,14000.0,6.3,190.0,61.03,189,0.0,-0.4820359832187783,-0.8131546337920068,0.25123020458837947,0.12891154092883397,-0.533587569266002,-0.34329087191493146,0.9609565410747511
8.0,2009.0,3,15000000.0,88.0,1959.0,2651996.0,6382178.0,15000.0,5.3,125.0,13.4,194,0.0,0.8575265882253887,-0.9634016687671838,-0.6183391960634482,-0.7195843864157655,-0.18095593552333294,-0.2760718414112058,-0.6869910809404515
3.0,2017.0,3,120000000.0,124.0,3693.0,40300288.0,85364450.0,114000.0,5.9,30.0,44.0,194,0.0,0.37316462432250896,2.005975551813785,-0.42781999479846416,-0.04669883662520457,-0.8365773516625631,-0.18077695872723806,0.05505346966393071
11.0,2009.0,4,10000000.0,119.0,1003.0,1872458.0,47566524.0,116000.0,7.3,36.0,78.0,194,0.0,-0.45570469119029317,-0.4495608300604224,-0.07701696577176044,0.1934799888644023,-0.40377451730524005,0.26224616904532694,0.6165056908292624
7.0,2010.0,4,40000000.0,107.0,2669.0,24760882.0,52000688.0,244000.0,6.4,232.0,63.19,194,1.0,0.04651116447273953,2.1470645450283157,0.1424975608266152,-0.019896201159554806,-0.3477468299503455,-0.33507440324526144,0.1857058202373417
8.0,2012.0,3,35000000.0,91.0,2255.0,6030164.0,20275446.0,119000.0,6.5,202.0,73.4,194,0.0,-0.5464578821771081,1.0945122061470283,0.16964053721009784,-0.20247844804767853,1.8300416949215372,-0.3476484796018018,-0.4196716486510872
3.0,2007.0,3,20000000.0,97.0,2831.0,17558689.0,47852604.0,82000.0,5.9,191.0,11.3,194,0.0,-0.07943311148202709,-0.4888119402884146,1.3216314101540008,0.23121072060667486,-0.10966323184421202,-0.37534663788927264,1.1063117809479308
11.0,2005.0,2,28000000.0,129.0,1335.0,2865017.0,38405088.0,331000.0,7.8,37.0,82.0,176,0.0,-0.5853558274230823,-0.6709594865933113,-0.38490971155762305,0.17403195359061235,-0.605053582012891,-0.14790712203902212,0.8656367679756777
10.0,2008.0,4,30000000.0,130.0,2585.0,6262396.0,15740721.0,63000.0,6.6,184.0,36.58,194,0.0,-0.46427702200005017,-0.49061001762603024,0.5532457270892269,0.09764764750266691,1.718582770460604,-0.059276723851049526,0.8075737823650767
2.0,2016.0,3,28000000.0,108.0,2931.0,5324240.0,10938134.0,61000.0,5.8,229.0,46.7,194,0.0,-0.28125784088255135,0.49824804459395466,0.04152348708124373,-0.6863424409378075,-0.9837639826823011,-0.7865196801143314,-0.70208471544887
5.0,2011.0,3,60000000.0,87.0,2864.0,14953664.0,29137000.0,124000.0,5.7,113.0,17.99,194,0.0,-0.1879888631213549,1.539860637413018,1.564276259740857,-0.4761898089862707,-0.796038725662382,-0.3555192272141696,-0.23365297204131594
10.0,2005.0,3,22000000.0,105.0,1837.0,6220935.0,22827153.0,42000.0,6.2,150.0,51.71,194,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
10.0,2004.0,3,7000.0,77.0,31.0,28162.0,424760.0,114000.0,6.7,157.0,72.2,194,0.0,-0.47074403179301194,0.06307943331705143,0.6355929709425934,0.09979215572746569,-0.27542379597882455,0.03543685642018343,1.052756387878934
5.0,2010.0,3,200000000.0,116.0,3646.0,30095259.0,90759676.0,304000.0,6.6,269.0,37.98,194,0.0,0.361353102752324,1.6153518035289283,-0.47401692381039906,0.1018158864465824,-0.6091901757758003,-0.2522208968904513,-0.11862789358923775
10.0,2023.0,4,20000000.0,113.0,2361.0,132139.0,20960939.0,36000.0,6.5,352.0,83.16,194,0.0,-0.5100827474370948,-0.7477788643332508,-0.46986807070812125,0.46386184286736015,-0.5248437824413054,1.3022405689482393,0.6144233788381731
9.0,2013.0,4,46000000.0,153.0,3290.0,20817053.0,61002302.0,811000.0,8.2,307.0,79.1,194,0.0,-0.360957177795746,-0.6328051648247258,1.1893856432352297,0.05252723484088853,1.790048783207493,-0.2546604737269588,0.9028935554641502
1.0,2015.0,3,12000000.0,106.0,2900.0,8310252.0,22348241.0,84000.0,6.3,124.0,39.81,194,0.0,-0.3674241875887078,-0.07911571388164415,1.271732887088596,0.05467174306568734,-0.20395778323193559,-0.15994689345572585,1.1480761609780075
3.0,2012.0,4,12000000.0,88.0,3055.0,21051363.0,54731865.0,234000.0,6.7,172.0,31.87,194,0.0,-0.41969411095719017,-0.38685077573832827,-0.5007093261278945,-0.6294156605414992,-0.31076553288623504,-0.142105722236746,-1.1264035438734308
4.0,2011.0,2,8000000.0,104.0,2730.0,4712638.0,10130219.0,16000.0,5.4,116.0,38.1,194,0.0,0.8428588258611598,-1.333685395997979,-0.6968969258667108,-0.18108116682454745,-0.13206039092819066,-0.11937642457008898,0.7746060302579443
4.0,2008.0,3,20000000.0,88.0,2821.0,20804941.0,43869350.0,38000.0,3.9,81.0,10.19,194,0.0,-0.3759034976542147,-0.16854564438480513,1.2177337906315555,-0.6489033543594075,-0.9516512915458336,0.1469222305909429,-1.0361723324963108
6.0,2012.0,4,130000000.0,124.0,3442.0,51050101.0,126477084.0,645000.0,7.0,358.0,71.92,194,0.0,0.27353049339123436,0.6680143861947402,0.5743873889525904,-0.3582206277970564,-0.7923731834727104,-0.10052856342317844,-0.21589542064231954
12.0,2012.0,4,15000000.0,106.0,1676.0,173915.0,7597898.0,40000.0,6.6,188.0,53.38,194,0.0,-0.45570469119029317,-0.4495608300604224,-0.07701696577176044,0.1934799888644023,-0.40377451730524005,0.26224616904532694,0.6165056908292624
9.0,2005.0,3,20000000.0,100.0,517.0,193840.0,7535331.0,46000.0,6.7,180.0,62.41,194,0.0,-0.35238484698598904,-0.5917559772591179,0.559122950374242,0.1483595762026239,-0.3323085045583511,0.06686241916941776,0.7118254639283359
12.0,2000.0,4,65000000.0,135.0,2705.0,10207869.0,32598931.0,59000.0,6.3,147.0,40.18,194,0.0,-0.5794041759044839,0.887294181574458,0.12723312224826674,0.48668400284012553,0.11231784896401376,-0.16768342065266517,1.1134267048079973
1.0,2018.0,4,30000000.0,89.0,2125.0,9959053.0,20877013.0,11000.0,5.0,99.0,27.32,194,0.0,-0.5611256445413371,0.7242284789162332,0.09108280740683532,0.33602477154353966,1.8789372395166795,-0.19095306276068494,1.041925462547309
7.0,2009.0,4,102500000.0,140.0,3336.0,25271675.0,97104620.0,319000.0,7.0,316.0,68.22,194,0.0,-0.3332776921674313,0.623567716023329,-0.3527726594112008,2.559265985345464,1.662475886738659,1.9616428336887668,-0.8248851015225709
8.0,2006.0,3,20500000.0,90.0,2323.0,8203822.0,20264436.0,31000.0,4.7,91.0,14.56,194,0.0,-0.39094283825693354,0.3440946189926687,1.9303437273459092,-0.7425911874963441,-0.8233005702194182,-0.07988708203420067,-0.5999216354466396
10.0,2002.0,4,25000000.0,97.0,1293.0,367203.0,17844216.0,178000.0,7.3,236.0,78.84,194,0.0,-0.5908638717271122,-0.8565166444093952,-0.22074679401460087,-0.05553358628922065,-0.1074111557855655,-0.6938168472683351,0.8468939782678825
12.0,2008.0,4,35000000.0,103.0,2508.0,4271451.0,8050977.0,67000.0,5.9,137.0,29.18,123,0.0,-0.5611256445413371,0.7242284789162332,0.09108280740683532,0.33602477154353966,1.8789372395166795,-0.19095306276068494,1.041925462547309
2.0,2009.0,3,38000000.0,111.0,2313.0,10079109.0,31811527.0,116000.0,6.1,149.0,24.83,194,0.0,-0.55292489197007,1.6482016570901097,0.25198778106346426,-0.2003339398228797,-0.16396487151789133,-0.2529348993305688,-0.17448904313723007
10.0,2011.0,2,130000000.0,90.0,3963.0,34077439.0,149260504.0,193000.0,6.6,178.0,83.17,194,0.0,2.8208452515840023,0.7688991362493239,-0.6033675110470492,-0.065224719724371,0.1465336860374228,-0.2250522277051379,-0.22648555553623437
11.0,2008.0,3,230000000.0,106.0,3501.0,67528882.0,169368427.0,471000.0,6.5,350.0,63.18,193,0.0,0.13801948710685866,1.6142456495447637,0.7324405479606828,0.08349810925045381,-0.048893641316693714,-0.601902091284384,0.1073442300832466
10.0,2008.0,4,12000000.0,89.0,2463.0,14211321.0,31691811.0,77000.0,6.0,100.0,55.58,194,0.0,-0.39094283825693354,0.3440946189926687,1.9303437273459092,-0.7425911874963441,-0.8233005702194182,-0.07988708203420067,-0.5999216354466396
9.0,2016.0,2,15000000.0,124.0,1259.0,304933.0,8874389.0,19000.0,7.4,229.0,90.33,194,0.0,-0.5274092420588212,-0.1563918252658217,-0.150241430097207,-0.08228943630645885,-0.2825958588757963,3.0128181339023925,0.3436195170559597
2.0,2002.0,4,35000000.0,101.0,2511.0,14757535.0,30336800.0,60000.0,5.2,161.0,19.5,194,0.0,-0.09076866234157804,-0.5579018497375142,1.2352715129056326,-0.08237588029898876,-1.0358483714497306,0.15966184116172621,0.5573417619251766
11.0,2000.0,4,13500000.0,124.0,223.0,249383.0,7065332.0,57000.0,7.2,157.0,74.01,194,0.0,-0.43809529561316857,-0.3367797030896585,-0.05420993071250495,0.44654808144660235,-0.315269874953024,1.8583679469491863,0.3111926323418236
7.0,2013.0,3,130000000.0,98.0,2852.0,12691415.0,33618855.0,144000.0,5.6,132.0,14.66,194,0.0,0.41278597355452973,1.5353361762468591,-0.9662203997992924,-0.48175049773647366,1.07194656790425,-0.4517030752762141,-0.297759896101056
10.0,2010.0,3,58000000.0,111.0,3349.0,21761408.0,90380162.0,324000.0,7.0,38.0,60.0,194,0.0,-0.5251150643082342,0.7869385332383273,-0.3326095529492987,-0.48687087786236194,1.9719462239356844,-0.5953049540427581,-0.7009837721553853
4.0,2006.0,2,50000000.0,99.0,3651.0,16414767.0,71726025.0,64000.0,5.6,150.0,25.68,186,0.0,1.5866137809009875,-0.24314012429608875,-0.4199366705144344,-0.5196986124786508,-0.16345882924813604,0.051941945758450785,-0.5759272947122946
12.0,2010.0,3,5000000.0,92.0,131.0,53778.0,2229058.0,51000.0,7.0,239.0,85.21,194,0.0,-0.45570469119029317,-0.4495608300604224,-0.07701696577176044,0.1934799888644023,-0.40377451730524005,0.26224616904532694,0.6165056908292624
11.0,2002.0,2,7000000.0,94.0,153.0,88352.0,6199600.0,30000.0,7.4,176.0,86.59,1,0.0,0.1613407608296409,0.16208318484854772,-0.16370015094935397,0.6269858201099273,-0.49905183338547815,1.7762284430344935,0.6713874957163954
3.0,2009.0,2,50000000.0,98.0,3268.0,24402214.0,67172595.0,63000.0,5.7,184.0,43.52,194,0.0,1.7531855975649735,1.7728398304104354,0.4288558887542641,-0.06259263729083059,-0.1497507923788317,-0.20284303760570552,0.507904189246998
10.0,2008.0,4,12000000.0,113.0,391.0,293369.0,12796861.0,51000.0,6.7,240.0,84.15,194,0.0,-0.5853558274230823,-0.6709594865933113,-0.38490971155762305,0.17403195359061235,-0.605053582012891,-0.14790712203902212,0.8656367679756777
1.0,2005.0,2,30000000.0,102.0,3185.0,13920052.0,49772522.0,18000.0,5.2,123.0,36.69,194,0.0,1.482632072091106,-0.43303597370304725,-0.5945258997023991,-0.5100329106404937,-0.08188926857576613,1.363087549552774,0.918096701200237
10.0,2003.0,2,35000000.0,111.0,3074.0,13303724.0,52333738.0,44000.0,6.9,154.0,35.62,194,0.0,-0.5274092420588212,-0.1563918252658217,-0.150241430097207,-0.08228943630645885,-0.2825958588757963,3.0128181339023925,0.3436195170559597
10.0,2004.0,2,15000000.0,107.0,2521.0,4600000.0,10411980.0,29000.0,5.8,107.0,19.81,194,0.0,0.8938474547653779,-0.8454285005691862,-0.223854500113805,-0.3984301599065346,-0.33115530731811066,-0.17438945388684754,-0.351579288086219
5.0,2004.0,3,50000000.0,119.0,2721.0,10985597.0,37486512.0,38000.0,6.0,166.0,27.66,194,0.0,-0.5640130095542084,-0.9785331595020124,-0.88715980171702,-0.11036047622407105,-0.4631490529987438,-0.3955635964799784,0.5843246444713798
11.0,2018.0,2,175000000.0,112.0,4017.0,56237634.0,201091711.0,183000.0,7.0,318.0,85.7,194,1.0,2.8401914492498217,0.12507226581575384,-0.19103916173742438,-0.980954084590092,-0.20853394282818793,1.1325182363209167,-0.25472898775116143
1.0,2008.0,4,50000000.0,92.0,2764.0,18203876.0,42754105.0,245000.0,7.0,178.0,39.17,123,1.0,0.03469964290255458,1.7564407967434592,0.09630063181468027,0.12861852191223214,-0.12035965406358268,-0.4065183414084746,0.012024456984173171
9.0,2019.0,4,50000000.0,100.0,3618.0,18872919.0,44819352.0,110000.0,6.1,206.0,26.0,127,1.0,-0.5464578821771081,1.0945122061470283,0.16964053721009784,-0.20247844804767853,1.8300416949215372,-0.3476484796018018,-0.4196716486510872
7.0,2010.0,0,15000000.0,104.0,2719.0,7810481.0,26167002.0,20000.0,6.5,120.0,66.62,194,0.0,1.2723125597708147,-1.131359217587004,-0.2929087280035081,-0.13360887708155694,-0.06387395071957887,0.14682106024392666,0.6573919363346208
4.0,2018.0,3,120000000.0,107.0,4115.0,35753093.0,101028233.0,185000.0,6.1,329.0,50.16,194,0.0,0.07336202664564324,2.0250480299356988,-0.5239154468758039,-0.07472309109440517,-0.7034847271635238,-0.03682115245690456,-0.0768635135591611
3.0,2011.0,2,135000000.0,107.0,3923.0,38079323.0,123477607.0,293000.0,7.3,263.0,86.27,194,0.0,2.5140284918567612,0.7605273569430092,-0.761067985863903,0.19618493015699284,0.3317104420222509,-0.275313390734231,-0.3249748189311717
8.0,2001.0,3,48000000.0,112.0,2551.0,11662094.0,56618055.0,123000.0,6.5,154.0,46.18,55,0.0,0.08289332294433223,1.3268506087421412,-1.0723624660471356,-0.21060079783730165,-0.3341930222626137,-0.35592156506107403,-0.5318570003166276
6.0,2007.0,0,150000000.0,111.0,3940.0,47027395.0,206445654.0,827000.0,8.1,290.0,96.0,194,0.0,2.9176938741252894,-0.4459393602929397,-0.14120459136465732,-0.30360184376524385,-0.013820783018652649,-0.09337588879550249,-0.46083723571846597
10.0,2004.0,3,40000000.0,152.0,2474.0,20039730.0,75331600.0,158000.0,7.7,245.0,78.02,194,0.0,-0.38043161120430563,-0.5263802078003619,-0.16197532492225863,0.48330987814115006,-0.32356471773365447,1.7123938600325885,0.36529230169175797
3.0,2018.0,3,175000000.0,140.0,4234.0,41769050.0,137690172.0,487000.0,7.4,499.0,71.1,194,0.0,0.07336202664564324,2.0250480299356988,-0.5239154468758039,-0.07472309109440517,-0.7034847271635238,-0.03682115245690456,-0.0768635135591611
8.0,2019.0,4,6000000.0,95.0,2998.0,8015590.0,28714231.0,183000.0,6.9,361.0,86.3,194,0.0,-0.3749403202952275,0.7185405471426788,1.555873704638188,-0.6852121828601462,-0.22218838351554362,-0.726047583423915,-0.7252436689228009
4.0,2000.0,3,24000000.0,107.0,2585.0,5257778.0,12372410.0,15000.0,5.3,97.0,23.0,194,0.0,-0.5090080574028428,-0.20646289791449152,-0.5967408255125968,-1.1582531782945606,-0.2780915168090074,1.0123444647164603,-1.093976659159295
10.0,2011.0,3,110000000.0,127.0,3440.0,27319677.0,85468508.0,356000.0,7.1,271.0,59.5,194,0.0,-0.6300557386070478,1.336289292590534,-0.5890144558269196,-0.24549512791957304,-0.4381332080586998,1.3564639552521112,1.0569656189787993
10.0,2002.0,3,3000000.0,90.0,163.0,183772.0,5853194.0,83000.0,6.9,146.0,82.32,194,0.0,-0.4343618733214192,-0.7571345029691234,-0.5792670559311572,-0.09091244095028114,-0.2618699882910927,0.014589694604370786,0.33519356732496464
7.0,2005.0,2,45000000.0,86.0,2464.0,5033848.0,16809014.0,14000.0,5.1,115.0,18.78,194,0.0,0.8978637780125254,-0.5616151344104582,-0.40647794966228756,-1.228973868895037,0.05299714526154574,1.2885316366263497,-0.9036952733727306
2.0,2001.0,0,23000000.0,82.0,2630.0,13455016.0,36706141.0,12000.0,6.5,90.0,56.22,194,0.0,2.617891276448424,-0.42686688217102586,-0.23730004344199693,-0.33162609823444444,0.11927184148038662,0.05057991747483106,-0.5927542189415578
